ID	Gene.Symbol
TAP2	15.60892677
HERC2	15.60438633
MIR508	15.60317707
ANXA1	15.59678364
MIR637	15.59300423
MIR218-1	15.58403778
PXN	15.57980537
TPX2	15.54327297
GRWD1	15.5373745
ZMAT3	15.52931309
STUB1	15.5252037
ST20	15.51677513
WAS	15.50225067
KIR2DL3	15.49013042
IGFBP2	15.48091984
ITGB3	15.47390079
ITGA6	15.47150993
MIR30D	15.45627499
FGF1	15.45389748
PTH	15.4486618
PTGER4	15.44206619
PTPRC	15.44153976
TMEM43	15.43084335
P2RX7	15.41213608
MBL2	15.40790749
FOXP2	15.40238762
RACK1	15.39765358
STMN1	15.38405037
RRAS	15.38231659
NCAM1	15.36941528
MIR9-3	15.36622715
EPHX1	15.35866165
BRF1	15.35864449
VCAM1	15.35288715
HOXA11	15.3404007
WNT4	15.33919907
TNFAIP3	15.32091045
SETBP1	15.31965065
LINC00092	15.31783104
PPP2R5C	15.31782722
KLF5	15.31310654
CCN2	15.3017168
MMP13	15.2963953
MDC1-AS1	15.29596138
ADRM1	15.29543018
DSG2	15.27533722
MACF1	15.26321411
RYR1	15.25668526
EPIST	15.24125576
MT-ND1	15.23975658
FLNA	15.22117138
TXN	15.20547009
ALPP	15.20407104
SFTA3	15.19861603
CT45A6	15.19612122
ABCC2	15.18357849
NCOA2	15.17518616
CCR5	15.16669273
MIR330	15.16591644
PDPN	15.1617527
CD55	15.15311813
PRKCB	15.14660072
AGER	15.13790703
HMGA1	15.1191349
STXBP5-AS1	15.10261154
MYRF	15.09228802
SERPINB5	15.0819521
RPSA	15.08172417
REV3L	15.07186604
ILK	15.07025433
COL2A1	15.06772804
GJB2	15.05909538
CHGB	15.05815411
C3AR1	15.04216766
LINC00857	15.03540516
MIR340	15.03072929
GNRH1	15.02595329
MTA1	15.02150726
UIMC1	15.01490211
ABCE1	15.0145998
ING4	15.00362301
MUC5B	14.99220467
DEK	14.97959423
TDRG1	14.96375561
GPT	14.9631176
ESRRA	14.95358086
CXCR2	14.95019627
KRT17	14.94876289
GLA	14.94064426
CKAP5	14.93611908
CXCL10	14.92665672
HSPA9	14.91997337
HIC1	14.91772747
NTPCR	14.91686058
SNCG	14.9033041
CAND1	14.86842632
MYH7	14.85729218
FAM215A	14.84682751
LCN2	14.81416702
IKBKB	14.78442287
TCF4	14.78294373
NBR2	14.7811718
CD79A	14.77335358
DHX29	14.76510429
HOXA13	14.76179409
DVL1	14.75185776
RREB1	14.73739815
MSN	14.73220062
SLC19A1	14.7228241
CD24	14.71683788
EIF4EBP1	14.71071434
ATP4A	14.69560242
NAA10	14.690485
ANGPT1	14.68588066
MIR515-1	14.68417645
LINC00460	14.67850399
MIR574	14.67829514
KISS1	14.66009045
CAT	14.65121269
WNT2	14.64513779
CASP7	14.64492798
MALT1	14.64006901
NAT1	14.63141823
EIF4G3	14.60899162
DCST1-AS1	14.59332085
MTRR	14.5912714
CLDN1	14.58298206
BAIAP2-DT	14.58163738
MIR129-1	14.5812149
GSTM3	14.56579781
CARD11	14.5477581
SYK	14.53120327
CRKL	14.50910568
SMC1A	14.50167465
PPARA	14.49611282
CDC6	14.49199581
MVP	14.48226357
ZNF224	14.47882652
PALM2AKAP2	14.47338009
LINC00313	14.46601868
IL2RB	14.46283531
MYO1B	14.44045448
FOXC2	14.43629265
DSCAM-AS1	14.43398666
ACTC1	14.42425823
CD247	14.40547371
FGF6	14.40014458
STK4	14.39130878
HSP90B1	14.38063812
CASC21	14.37990761
EED	14.37813473
SBNO1	14.37087154
HSD17B1	14.36532784
SNHG3	14.35495758
TRAF3	14.3521347
PCGF2	14.35121155
TRAF5	14.34615421
TGM2	14.33230019
CD19	14.33121872
HSPA8	14.32264423
CBLC	14.31780815
LMNB2	14.29734612
CEACAM3	14.29187489
NR3C1	14.28334618
RAG2	14.28060913
TP53TG1	14.26329613
CIZ1	14.25862408
MIR572	14.25353146
TFE3	14.24173069
SHBG	14.23550701
CBY1	14.21488571
SCAI	14.21353722
CCNG1	14.20190144
DCTN5	14.19627285
ATP6V0A1	14.18609333
NCL	14.17004395
BRF2	14.16564369
SNHG8	14.14691448
ILF3-DT	14.1442728
HAVCR2	14.14216328
SNORD15A	14.14160156
PSMB8	14.13561058
LINC-PINT	14.13519382
UBE3A	14.12632561
CEACAM1	14.12190628
GLB1	14.11808777
TNFRSF11B	14.11535835
SULT1A1	14.10628319
NRCAM	14.10477257
RTEL1	14.10283279
CD86	14.09980965
MAGEA3	14.09165955
PEG10	14.09036446
ITGB4	14.07253075
RBAK	14.06544495
CDKN2AIP	14.05342293
INTS3	14.04624367
KLK10	14.04157734
MIR30C1	14.03063583
KCNH2	14.02998638
KCNK15-AS1	14.02303982
ADARB2-AS1	14.00336266
AMACR	13.99560452
CYP24A1	13.99320412
SRGAP1	13.98473072
PLG	13.96809959
VTRNA2-1	13.95770741
MINPP1	13.95476627
LYN	13.95117569
TPM1	13.94031429
PLCG2	13.93843269
DNM2	13.9376049
FCGR3A	13.93598747
PIN1	13.93466949
DSCAML1	13.92564297
NELL1	13.92528343
BNIP3	13.92513371
S100A9	13.91666412
PRPF8	13.91366196
MIR346	13.90445328
SFTA1P	13.90197468
CCNA1	13.89849758
DAXX	13.88288975
MIR518B	13.87143135
WDFY3	13.86130714
CIP2A	13.85070801
DNAH9	13.84741306
ABCF3	13.84686184
LINC01089	13.8421669
LOC129929542	13.84095001
SLC6A9	13.83246136
GABRB2	13.82327175
MCM7	13.80903721
GUSB	13.80864906
PSG2	13.80591869
VTN	13.79405022
CLDND1	13.78827286
SERHL	13.78721809
MIR409	13.7854166
SNHG17	13.78114414
TF	13.77551365
NT5E	13.70787621
MIR4733HG	13.70540237
LOC111811965	13.70540237
EREG	13.70337105
MRPL46	13.69461727
PEBP1	13.69093132
PBX1	13.68799973
CAST	13.67238522
WNT6	13.65246773
EGLN1	13.64975452
DPP4	13.64427757
LEPR	13.63938141
SOS2	13.63824272
S100A8	13.63790226
ZNF184	13.63514328
SERPINB2	13.63489246
CD9	13.6325388
TRIM28	13.62430668
IL24	13.62126541
BRMS1	13.61437702
KATNAL2	13.61143303
PPP6R2	13.61001301
GPSM2	13.59916973
TRAF2	13.59475613
LOC126861339	13.58669758
GLI2	13.5827589
HPGD	13.57272339
MACC1	13.57105732
TCIM	13.553895
SCN11A	13.51819801
CADPS	13.51588821
MBD4	13.50720024
IGF2BP3	13.50355148
E2F2	13.50119114
TGIF1	13.49138451
TNFRSF1B	13.4879179
PRECSIT	13.4798069
AKAP1	13.47193813
HP	13.4693222
FOXH1	13.45960712
LAMC2	13.45375919
DGCR6L	13.45355415
VTI1A	13.45204735
DPH7	13.44779015
RASA2	13.42965031
ADAM17	13.3798399
CNTFR	13.37812901
CD27	13.37052727
EDNRB	13.3701992
GHR	13.36758041
MAGEA4	13.36128521
CCR2	13.35904694
MSH5	13.35807133
WDR49	13.35408878
CDK5	13.35318756
SULF1	13.35281754
IL15	13.35242558
PRC1	13.34042072
NECAP2	13.33384514
MCM2	13.32078171
SMUG1	13.31357193
RRM1	13.30329895
IL16	13.29853725
MIR103A2	13.29587364
NOD2	13.29287052
ZNF772	13.28106499
PCDHA1	13.28000069
BBC3	13.27898979
TFG	13.27886391
L1CAM	13.27482224
THBS2	13.26815796
FGF8	13.26803303
CEACAM7	13.26576996
CEBPD	13.26488495
LINC01554	13.26338673
MIR455	13.2546196
TRPV4	13.24786758
IKZF3	13.23804474
FOXD2-AS1	13.23670197
MIR9-2	13.2329998
PAX3	13.23117065
PIGH	13.22388649
DCK	13.21585274
EMD	13.21393585
MIR17HG	13.20855999
S100A2	13.20784569
GREB1L	13.20633316
PRSS21	13.2035017
POU4F1	13.16584492
VIP	13.15389538
HCG11	13.15250969
SRSF2	13.15056038
FAM13C	13.14117908
LINC01116	13.13707638
RASA1	13.12533379
SOX5	13.12348366
UCHL1	13.12156773
ZNF48	13.1123867
ARHGEF25	13.11094284
PPARGC1A	13.10425186
TBL1XR1	13.09714508
MIR302A	13.09645176
APP	13.09328079
GATA6-AS1	13.09179688
LINC01088	13.09117603
PTPN21	13.08499146
SFRP1	13.07805729
USP16	13.07440662
PRDM1	13.07081604
CDH11	13.06858063
ID3	13.06519604
MIR590	13.04638386
LRP6	13.02853966
ACVR1	13.02664375
NES	13.02030945
IL6ST	13.01030731
STX8	13.00652504
CARS2	13.00638866
CD276	13.00359821
MEFV	13.00317001
TTN	13.00260639
GPX1	12.98344898
ADAM12	12.98302364
ITGA2	12.98024559
SPRED1	12.97526169
MIR7-3	12.96877384
CUL1	12.96836472
PRLR	12.96574879
SOX10	12.9635973
HLA-C	12.96191597
GAST	12.96012211
MIR551A	12.95202923
GPI	12.9511385
EIF2AK3	12.94205093
ZNF431	12.93187141
RBFOX1	12.92770576
ANO3	12.92105961
FGF14-AS2	12.91975498
PLAG1	12.91610813
TRIM34	12.91524506
LDOC1	12.89642143
TCERG1	12.887043
ZNF560	12.88110352
MAGEA1	12.87187767
RPS19	12.85881615
PTTG1	12.85694313
MIR657	12.84622002
NGFR	12.83573914
TRIP13	12.83493137
ADAT1	12.83267403
CEBPB	12.82590771
EIF3E	12.8226881
PTPN6	12.8145628
PAWR	12.8123579
REN	12.81167889
MIR188	12.80576706
PLAT	12.80432034
GZMB	12.79821396
LIG1	12.7943325
FOXC2-AS1	12.79403782
MYOD1	12.78903198
MTHFD1	12.7834549
SMC3	12.78143311
TK1	12.7621994
RHOC	12.74842834
DUSP1	12.74164391
DES	12.72606087
NCOA1	12.71639824
FGF23	12.7085495
IL1R1	12.69551945
DOCK8	12.68905258
CTC1	12.67520905
RBX1	12.66398048
CD79B	12.661623
PRKAA1	12.66156197
SSX2	12.65705681
SLPI	12.65702629
USP7	12.643116
PHF6	12.63773918
MAF	12.62798119
RRM2	12.61941242
CSNK2A1	12.61122894
NR1H2	12.61049271
PURPL	12.60705566
CYP3A5	12.60404778
EMSY	12.59849644
PTGFR	12.5920639
NAPB	12.5905447
NEU1	12.59026718
TJP1	12.58967495
HNRNPA1	12.58481789
SNCA	12.56491852
THPO	12.56175613
RPTOR	12.55364609
CD59	12.5508852
WNK2	12.54955101
RAB4B-EGLN2	12.53385544
MIR454	12.53235626
PCM1	12.52870274
KLK7	12.50126934
NANOG	12.49748039
SOX21-AS1	12.49265289
CYP2C19	12.492342
CASP2	12.49134254
INS-IGF2	12.48913574
CCNE2	12.48761845
TLR3	12.48197937
HNRNPA2B1	12.47899818
MIR124-2	12.47205353
ITGA3	12.47110367
MRTFA	12.45475578
ASXL1	12.45392799
LHX3	12.45268822
BTBD16	12.45234871
MYH9	12.44609261
KCNB2	12.44404221
BMPR2	12.44395924
MIR500A	12.43268204
PSMB9	12.42860603
CTSL	12.40312195
H2AX	12.39963913
CFAP43	12.39651108
LIF	12.39585686
KLK6	12.39576721
RAG1	12.39099884
EIF4A1	12.38982964
MIR154	12.38847446
SELE	12.38257027
PCDHA10	12.38127041
KIAA1755	12.38047504
TRIO	12.37544441
TNNI3	12.37422848
MCM4	12.37157154
SPINT2	12.36461258
HDAC3	12.35561752
GPX4	12.34798527
RNU6-1	12.34197044
TAF1	12.33143616
PAX7	12.29767799
GALNS	12.27602863
MAP7	12.25463104
HSP90AB1	12.24602509
CYP27B1	12.24357414
XRCC4	12.24316025
GATA4	12.23020554
ADAM10	12.2182045
PSEN1	12.21471119
CSF3R	12.20978451
CDK8	12.20880222
DDX5	12.20295334
GHRH	12.20174408
CDC25B	12.19917297
CXCR3	12.19488239
HSPG2	12.18583679
SDC1	12.1740942
CCL20	12.17194653
MIR181B2	12.15975952
VCAN	12.15970993
SGK2	12.15600014
DMBT1	12.15490723
NTN1	12.15354156
RPS27	12.14745331
PTPRD-AS1	12.13384342
TRERNA1	12.1237669
DUXAP8	12.12367249
ICOS	12.12169266
BCL2A1	12.11994076
RIT1	12.11716366
EML4	12.11587906
MAP3K20-AS1	12.11451912
CTNNA3	12.10952377
GLI3	12.10866165
IKBKE	12.09918213
SOX11	12.09903717
PGM5-AS1	12.09096813
FOLR1	12.08819962
SFN	12.07458878
ZNF217	12.07243443
RAD52	12.07196903
HK1	12.0579443
KRT10	12.05574894
SLC5A5	12.04468441
RELB	12.03621483
IL4R	12.03258896
RPL11	12.03185844
DKK3	12.02939796
NUP214	12.02581787
TSLP	12.01904202
COL5A1	12.01677895
HAND2-AS1	12.01058483
ITK	12.00812244
COL1A2	12.00277996
CHI3L1	12.00030518
EIF2AK2	11.99873352
HMGCR	11.9967308
VTCN1	11.99262238
GABPB1-AS1	11.9913559
RYR2	11.98844814
TFF3	11.98335457
CDK7	11.98327827
TRAF6	11.96601486
FURIN	11.96351147
RPS26	11.96306992
S100B	11.93998337
GJB1	11.92931366
VIM-AS1	11.9289608
NOTCH4	11.92582321
TNC	11.92374325
CXCR1	11.92016411
SLC16A1	11.90769672
CST3	11.90454578
OXT	11.9017849
RPL5	11.89750957
S1PR2	11.89666462
PTCSC3	11.89609623
LEFTY2	11.89413834
NHP2	11.88514709
SLMAP	11.8811264
DNTT	11.85884571
FAT3	11.84465027
PPARD	11.84092236
EDN3	11.84052849
PXDN	11.83990288
ST6GAL1	11.83369446
KCNQ1	11.82566452
HAND2	11.82325459
NOP10	11.81132412
PRMT5	11.81035233
AKR1C3	11.80937672
LGALS3BP	11.80702209
DLX6-AS1	11.78636169
EHMT2	11.78584671
DAB2IP	11.78233719
LIFR	11.76791096
METTL3	11.75544357
LINC00668	11.7486248
GRPR	11.74794769
ALOX12	11.74693108
ANG	11.74660015
SLC9A9	11.72720623
BGLAP	11.72211552
RHOB	11.72130394
HLA-DPB1	11.71426392
ELK1	11.71290588
PRKCE	11.70912552
SPEG	11.70470524
CBLB	11.70246601
PDPK1	11.70009613
MAP2K3	11.65747833
CD46	11.64791298
MECP2	11.64086056
ACP3	11.63380909
SILC1	11.63005638
MYBL1	11.62472534
PRSS8	11.62371159
S100A6	11.61271954
EMSLR	11.60894966
TAC1	11.59077549
STARD13	11.58060551
TIAM1	11.57371235
CRNN	11.57147789
CSNK1A1	11.56357574
BIRC7	11.5628376
CALB2	11.56052876
TBX1	11.56009579
MIR365A	11.55926514
ADM	11.5560894
AGTR1	11.54769516
ARID1B	11.54649734
CKB	11.53763676
NCOA4	11.53339958
EYA1	11.52915764
PGF	11.52342415
CD68	11.51903629
TERF1	11.51483631
PRDM16	11.51397705
ECT2	11.51174831
DNAH8	11.51120853
PGK1	11.50796795
AHCY	11.50152493
CD22	11.50105572
LINC02446	11.50017071
WFDC2	11.49398041
STK33	11.48959637
SERPINF1	11.48849106
ASCL1	11.48631382
LRP5	11.4786005
FTO	11.4727087
BCOR	11.46800518
STIM1	11.46654892
PIWIL4	11.46350956
PGR-AS1	11.45779037
VWF	11.44932652
ANPEP	11.43319893
IL12RB1	11.42800617
RARS1	11.42554188
SSTR2	11.4085989
TMSB4X	11.407444
NAMPT	11.40446663
PON1	11.39656734
VEGFB	11.38719559
MIR138-2	11.38589859
EEF2	11.37762642
MAP3K20	11.37388992
PGM3	11.37266541
ITGA9	11.36644745
CCL3	11.35262871
FGA	11.35225296
PTN	11.35107994
TOP2B	11.34149933
CLDN4	11.33866405
WIPF1	11.33831692
SNORD44	11.33306599
CFH	11.32727242
MROCKI	11.32311153
CDH17	11.3188448
PRKCI	11.31310654
MIR34AHG	11.31181908
CHRNA3	11.30473709
F2R	11.30404568
PARK7	11.30156136
BCL3	11.3000555
FUBP1	11.29685688
PKP2	11.28539944
KDM5B	11.27196598
ZNF268	11.24783516
CASC17	11.23833847
TACSTD2	11.23785782
FOXC1	11.2311697
HOXA9	11.22850418
LMNB1	11.21925735
SMARCAL1	11.18472195
GH1	11.18387794
PICART1	11.17899227
MIR19B1	11.17640781
LASP1	11.16377449
IL12B	11.15410805
WIF1	11.15361023
KL	11.15156269
PSEN2	11.14186287
KRT13	11.14101887
STAT4	11.12077332
IFITM1	11.11687374
RAC2	11.11480141
CDC20	11.11421013
RBBP4	11.10394192
IKBKG	11.10295868
CCN1	11.09675884
HPN	11.09454918
HSF1	11.07952595
MAPK9	11.07679939
PHGDH	11.07670498
TFEB	11.05967999
PICALM	11.05490589
RNF6	11.05352974
MIR628	11.04870987
SIX1	11.04857445
DLG1	11.03824425
TCL1A	11.03823757
SLC45A3	11.03800011
ENPP1	11.03370285
FLI1	11.02675056
AGR3	11.02638435
LINC00665	11.01540375
SHMT1	11.00874996
CRH	10.99287605
MAD2L1	10.99039364
NUP98	10.98587322
ARNT	10.98234844
LMO2	10.97526455
ROR2	10.97240925
PTK6	10.96850204
CXADR	10.9671278
NSD2	10.96623325
MIR133A1	10.96492004
SLC9A1	10.96055412
PDIA3	10.95995045
PKN1	10.95900917
KMT2B	10.95758343
SPHK1	10.95693779
HOXA10	10.95234394
CXCL5	10.95160007
WNT3A	10.94732189
LGR5	10.94393158
COL17A1	10.93539238
GLUL	10.93026161
ACAN	10.92477131
SERPINA3	10.92430687
SHOC2	10.91989231
TAF15	10.91106892
LINC01630	10.9060564
CXCL14	10.89839745
APOA1	10.89728737
ALCAM	10.882061
SLC29A1	10.87255478
IL13RA2	10.87182045
RCVRN	10.87009335
PRDM2	10.8682127
CCR6	10.86720562
MIR379	10.86216164
GBA1	10.85416985
CCK	10.85399532
TNFRSF10D	10.85309792
FZD7	10.85035896
ADRB2	10.84971905
MMP12	10.84807205
FHL1	10.84157467
GRIN2A	10.83119965
STS	10.82810974
STIL	10.82637024
IL22	10.82583618
LHCGR	10.81669617
COL18A1	10.81377697
ACACA	10.81062222
MAP3K14	10.80614567
POLH	10.79793644
COL11A1	10.79618835
MAGED2	10.79613686
BCL2L2	10.79330444
SASH1	10.79104424
CUL4B	10.76694393
DLEU7-AS1	10.76304245
JAZF1	10.75799561
NSUN2	10.75655556
LOC126863064	10.74013329
TRC-GCA24-1	10.73354721
SEC23B	10.71522713
MIR155HG	10.71376514
LYVE1	10.70990849
INPPL1	10.70407581
PPP2CA	10.70332623
TXNIP	10.69262981
REL	10.69043827
TUSC3	10.68894291
IQGAP1	10.68619347
TLR7	10.6856041
FABP4	10.68311405
DCN	10.68277931
THAP1	10.68009758
LRP1	10.67946243
IBSP	10.67941284
LIMD1	10.67295456
GNRHR	10.67020416
TOR1A	10.65581894
KDM5A	10.64078426
NAB2	10.62956429
NRP2	10.62598801
CCN6	10.62451172
AGR2	10.62193108
BAG3	10.61070347
ATF1	10.60970497
XDH	10.60709095
CIITA	10.6053896
SF3A1	10.59356308
ANO1	10.5890255
ACD	10.58691883
CCDC144NL-AS1	10.57948494
SFRP4	10.57839203
SRD5A1	10.57266331
SPDEF	10.56981373
TERF2IP	10.56651974
MMP8	10.5660038
POLR1C	10.55940723
POLR2E	10.55408192
IRF8	10.54085159
FBLN1	10.53738117
CBR4	10.5298214
WNT3	10.52618217
UBE2C	10.52465248
TNFRSF6B	10.52426052
OLA1	10.52334785
CEACAM6	10.51682663
ACTN4	10.51638412
SDCCAG8	10.50181675
HSD17B4	10.50135422
NTS	10.50121212
SNORD118	10.48154449
GRM1	10.46024799
PC	10.45489883
TLR5	10.45384121
LBR	10.44859505
CD38	10.43815041
DPH1	10.43690014
GNA12	10.43458366
BTRC	10.4315958
IDUA	10.4311676
HSD3B1	10.41966915
PIK3C3	10.41483021
KRT4	10.4086113
PROX1	10.40660572
TNFRSF13B	10.39998531
GATA6	10.39177895
SCN5A	10.38859367
ATAD2	10.38639641
C6orf132	10.38131618
F5	10.37871075
COL7A1	10.3736248
RPL15	10.3633337
ELN	10.36098289
F2RL1	10.35731506
CHD8	10.35356331
TERF2	10.3504467
CSNK2A2	10.3502779
ARRB1	10.34323597
COL6A1	10.33479404
AICDA	10.33373833
ACTA2-AS1	10.32549095
CTSK	10.31964111
MYL2	10.31575108
EPHA7	10.3055315
LTO1	10.29531002
PYCARD	10.2903738
OIP5-AS1	10.29014778
MT2A	10.27782917
MIR33B	10.27391815
TUBA1B	10.27200127
AMH	10.2696476
BMPR1B	10.25974369
CRIPTO	10.2595396
HAS2	10.25706673
RHEB	10.2562294
CUL3	10.2543335
VDAC1	10.24355698
CD163	10.2426424
TNFRSF10C	10.23281288
MIR545	10.2320137
ECM1	10.22482109
KAT2B	10.2216444
POU2F3	10.21124268
CIB1	10.20450592
CYP2C9	10.19366169
GDNF	10.18506622
PWAR1	10.18147659
CEP290	10.17775822
JPX	10.17714691
SCGB2A2	10.17151928
NUMA1	10.16544342
PRDX2	10.16437149
CLDN3	10.16156197
KLK5	10.15751076
TPD52	10.14965439
RPS24	10.14219475
MIR584	10.13940811
TH	10.13576508
OTC	10.13060856
MVK	10.12880707
IGFBP7	10.12539864
EIF3H	10.12417412
PRKAA2	10.12025833
FBXO31	10.11738396
SAMHD1	10.10291958
TNS4	10.09814835
JUND	10.09134769
ASXL2	10.09087467
RIGI	10.08639145
SIRT3	10.08212852
MYH14	10.06486511
TNFSF4	10.06420135
BRCD1	10.05914402
HPRT1	10.04755974
MICA	10.04103851
MIR7-1	10.03842449
GALC	10.03619766
RANBP2	10.02979374
CXCL9	10.01974201
RICTOR	10.0153017
CNR1	10.01459503
HES1	10.01107311
SSX1	10.01102734
PIP	9.998512268
PTPA	9.991819382
ADA2	9.991710663
NPC1	9.986870766
MDC1	9.985955238
PYCR1	9.980311394
PLK2	9.978695869
RPS10	9.975183487
PTPN2	9.968763351
FAM3D-AS1	9.952986717
EIF2S1	9.951480865
CD58	9.948460579
LINC00707	9.945166588
SREBF1	9.93284893
RPS6	9.912099838
SERPINH1	9.898851395
PRNP	9.894542694
BGN	9.879478455
GRB7	9.873006821
RBM15	9.86796093
CPOX	9.863952637
TNFRSF14	9.85447216
RUVBL1	9.850446701
MIR582	9.849054337
ABCC6	9.846471786
COL4A2	9.846387863
GPX3	9.842572212
CASZ1	9.838770866
COL4A1	9.831894875
NR2F1-AS1	9.830104828
ISG15	9.827735901
SMARCA2	9.824725151
RPL35A	9.824238777
CHRNA5	9.821643829
BCAS1	9.818353653
IGFBP4	9.817782402
WWTR1	9.811266899
DLK1	9.808558464
RPS7	9.800163269
RBP1	9.800000191
NFATC2	9.792626381
KAT5	9.787672997
PTGER2	9.78104496
CTBP1	9.780574799
MIR7-2	9.768299103
SAMD9L	9.768153191
SATB2	9.766976357
AZGP1	9.766500473
COX5A	9.762962341
IL2RG	9.755405426
SMAD1	9.754362106
DVL3	9.744707108
KNL1	9.744044304
CNOT9	9.742963791
ETS2	9.721424103
PRKAB1	9.721310616
MIR2861	9.715551376
PKD1	9.710425377
COMP	9.709658623
BCL11B	9.704861641
BCAS3	9.701353073
THY1	9.684220314
PSAT1	9.675154686
EFNA1	9.666405678
WNT10B	9.665420532
HSPB8	9.664865494
KCNH1	9.663799286
COPS5	9.662038803
TRA-TGC7-1	9.659219742
SELENBP1	9.65907383
U2AF2	9.65808773
PCBP1	9.655130386
FEN1	9.647533417
BNC2-AS1	9.645554543
PLA2G6	9.645451546
MAPK7	9.642788887
TIA1	9.634691238
SBF2-AS1	9.633861542
PIWIL1	9.632856369
TARDBP	9.631614685
BRD3	9.631543159
VCP	9.628781319
GLS	9.628570557
NPY	9.627325058
RAP1A	9.618021011
RELN	9.617228508
TNXA	9.613341331
MAML2	9.59835434
ZBTB16	9.59158802
TPO	9.587906837
CSK	9.586631775
MAL	9.580223083
PDHA1	9.574115753
MELK	9.572716713
PTPN1	9.566587448
FLNC	9.562229156
RBL2	9.546772003
NHERF1	9.546224594
SPINT1	9.540750504
HEPACAM	9.539988518
SOCS2	9.532761574
SRP72	9.523552895
CD1A	9.523234367
IL3RA	9.520095825
MIR92B	9.519443512
GNA13	9.511894226
CXCL13	9.511440277
TIGAR	9.509932518
UMPS	9.509843826
PRDX1	9.507361412
PXDNL	9.5073452
RIPPLY2-CYB5R4	9.50689888
PRMT1	9.49975872
CCL4	9.494246483
KRT1	9.493574142
SLC5A8	9.485718727
TLX3	9.478645325
H1-4	9.467541695
MIR187	9.466480255
HLTF	9.461474419
MIR383	9.460197449
ITGAM	9.457119942
MIR501	9.447395325
GNL3	9.44588089
MIR505	9.443356514
ALDH9A1	9.441490173
HCCAT5	9.431816101
MYBPC3	9.43156147
LCK	9.430511475
ACP1	9.4239645
CA12	9.421299934
LIMK1	9.40786171
CCDC7	9.403059006
INHA	9.401752472
FBN2	9.397842407
RPL18	9.393039703
CLCA2	9.389629364
MIR506	9.387633324
LAMP1	9.378950119
PSMA7	9.374794006
RPS29	9.370150566
CASP6	9.366553307
ATF4	9.36605835
POLB	9.365814209
STC2	9.365234375
IGH	9.357792854
PA2G4	9.34803772
HAX1	9.34378624
GMNN	9.342907906
PMEPA1	9.338600159
CHD4	9.33763504
ADAM9	9.331594467
ACVR2A	9.327991486
PFN1	9.324399948
LNCNEF	9.319192886
PRKAG2	9.312924385
PAICS	9.311330795
OSM	9.308325768
UGT1A7	9.308050156
BTG2	9.307616234
CX3CR1	9.300115585
EIF4G1	9.29163456
LAMC1	9.291606903
ARSH	9.289850235
CTBP2	9.282747269
CDH23	9.276153564
CIC	9.268122673
MIR135A1	9.267705917
MTUS1	9.265846252
LPAR1	9.264894485
S100A7	9.256685257
DUSP22	9.254621506
BLNK	9.253085136
ELOC	9.249265671
USH2A	9.242521286
ATG7	9.241868973
PTGES	9.23901844
MIR323A	9.233106613
RAB27A	9.229766846
MIR302B	9.225920677
CCL22	9.224475861
PRKCZ	9.220488548
PRKACB	9.218804359
SEMA4D	9.218462944
AKR1C1	9.210855484
GOLGA5	9.20727253
SLC6A3	9.201405525
DRD2	9.194695473
LGALS4	9.193584442
NUTM1	9.192885399
MYO18A	9.192274094
YWHAZ	9.190461159
ENPP2	9.185127258
MAP3K5	9.184704781
CYP2B6	9.180001259
FHL2	9.177765846
STC1	9.173410416
ADH1B	9.172745705
RAN	9.170902252
CTNND2	9.168411255
AMPH	9.163051605
NPPA	9.158193588
PSMB5	9.157030106
DAB2	9.155578613
SOX17	9.152648926
UVRAG	9.143941879
AGT	9.13825798
RALA	9.131238937
CD164	9.129209518
PAGE4	9.120212555
BIN1	9.120018005
MIR708	9.116792679
CD151	9.113418579
PTH1R	9.102527618
SUV39H1	9.098668098
MIR543	9.093812943
TKTL1	9.092643738
MAML3	9.0835495
IL32	9.083274841
TCF12	9.079572678
NEFL	9.079252243
NR4A1	9.077350616
LINC01194	9.068574905
PTP4A3	9.050609589
GCAWKR	9.049791336
SRF	9.047086716
MIR367	9.043010712
PSIP1	9.040205956
WNT7A	9.035442352
MAFB	9.033967972
IGF2BP2	9.033233643
PER2	9.032735825
HLA-DPA1	9.029842377
PRAME	9.016661644
UBA1	9.010883331
SFRP2	9.010613441
RNU4ATAC	9.001065254
BUB3	8.998655319
LPAR3	8.989480972
NCOA6	8.986603737
NDUFA13	8.984121323
CYP27A1	8.983772278
SMPD1	8.983553886
CACNA1S	8.982563019
FST	8.981313705
